Tanakh.Commentary.Abarbanel	Tanakh.Commentary.Bekhor_Shor	Tanakh.Commentary.Chizkuni	Tanakh.Commentary.Daat_Zkenim	Tanakh.Commentary.Ibn_Ezra	Tanakh.Commentary.Paaneach_Raza	Tanakh.Commentary.Radak	Tanakh.Commentary.Ralbag	Tanakh.Commentary.Ramban	Tanakh.Commentary.Rashbam	Tanakh.Commentary.Rashi	Tanakh.Commentary.Rosh	bavli	midrash.Bemidbar_Rabbah	midrash.Bereishit_Rabbah	midrash.Derech_Eretz_Zuta	midrash.Devarim_Rabbah	midrash.Eichah_Rabbah	midrash.Ein_Yaakov	midrash.Esther_Rabbah	midrash.Kohelet_Rabbah	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai.Additions	midrash.Midrash_Aggadah	midrash.Midrash_Lekach_Tov_on_Ruth	midrash.Midrash_Mishlei	midrash.Midrash_Tanchuma	midrash.Midrash_Tanchuma_Buber	midrash.Midrash_Tehillim	midrash.Pesikta_D'Rav_Kahanna	midrash.Pesikta_Rabbati	midrash.Pirkei_DeRabbi_Eliezer	midrash.Ruth_Rabbah	midrash.Seder_Olam_Rabbah	midrash.Shemot_Rabbah	midrash.Shir_HaShirim_Rabbah	midrash.Sifrei_Bamidbar	midrash.Sifrei_Devarim	midrash.Tanna_Debei_Eliyahu_Rabbah	midrash.Vayikra_Rabbah	minor_tractate.Avot_D'Rabbi_Natan	minor_tractate.Tractate_Derekh_Eretz_Rabbah	minor_tractate.Tractate_Kallah_Rabbati	minor_tractate.Tractate_Soferim	mishnah	tosefta	yerushalmi	text
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	הזה נתתי להם לי שראלי אות ביני לבינם שבששת ימי המעשה פעלתי כל העולם ובז
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	נחתי  לפי נתתי להם לישראל ששת ימי המעשה והשביעי יום ברכה וקדושה הוא לי
0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ולהם לכך נאמר ביני ובין בני ישראל אות היא לעולם  שבעה ימים ברא הבה ומכלן
0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לא בחר אלא יום השביעי  שנא ויברך אלהים את יום השביעי  וכל מי שהוא משמר
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	את אשבת אשריו בעולם מזה ואשרין בעולם הבא  ומהו שמירתה שלא לעשותב
0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שום מלאכה ולא לה בעיר בה אש ושלא לצאת חוץ לתחום אפי רגל אחת  ושלא להוצי
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	דבר מרשות לרשות  וזו היא שמירתה שנא ושמרו בני ישראל את השבת  חבה יתרה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	חבב הבה לאדם הראשון שבראו מטקום קדוש ממקום בית המקדש והכניסו לאפדנו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	שנא ויקח י אלהים את האדם וינחהו בגן עדן  מאי זה מקום לקחו ממקום בית
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	המקדש והכניסו לפלטין שלו בגן עדן שנא ויניחהו בגן עדן לעבדה ולשמרה  שמא
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	תאמר יש מלאכה בגן עדן לזמור כמים לחרוש שבות או לקצור או לעטר או לכתח
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	ולשדד אדמה והלא כל האילנות נצמחין מאיליהן  אושמא תאמר יש מלאכה בגן עדן
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	להשהות את הגן  והלא נהר מושך ויצא מעדן ומשקה את הגן שנא ונהר יוצא מעדן
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	להשקות את הגן  מה הלשון הזה לעבדה ולשמרה אלא לעסוק בדברי תורה ולשמור
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	מצותיה  שנא לשמור את דרך עץ החיים ואין עץ החיים אלא תורה שנא עץ חיים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	היא למחזיקים בה ותומכיה מאושר  אמ הבה אני יחיד בעולמי והוא יחיד בעולמו 
0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	אני אין פריה ורביה לפני והוא אין לו פריה ורביה למחר יאמרו כל הבריות הואיל ואין
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	פדיה ורביה מלפניו זהו בראנו  מיד אמ לאטוב היות האדם לבדו אעשה לו עזר כנגדו 
0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	זכה עזר  לא זכה כנגדו  וכיון ששמעה הארץ הלשון הזה רעדה ורעשה ואמרה לפני
0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	הבה השע אין ביכח לזון צאנו של אדם  אמ לה הבה אני ואת נזון את צאנו של אדם וחצו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שניהם הלילה להבה והיום לאדמה  מה עשה הבה ברא שנת חיים ואדם שוכב וישן והוא
0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מזונו של אדם ורפואתו וחיים לו ומנוח לו שנא ישנתי אז ינוח לי  והבה סומך את
0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	הארץ ומשקה אותה והיא נותנת פידותיו מזון לכל הבריות  אבל מזונותיו של אדם
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	הראשון בעצבון תאכלנה כל ימי חייך  וחס הבה עליו כדי שלא להכאיבו והפיל עליו
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שנת תרדמה וישן לו ולקח עצם מצלעותיו ובשר מבשרו ועשתה עזר והעמידה כנגדו
1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	מיד חבקה ונשקה ואמ לה ברובה את ליי כי את עדם מעצמי ובשר מבשרי ראוי לקראת
0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	לך אשה כי מאיש לוקאה זאת  על כן יעזוב איש וכו  ויהיו שניהם ערומים האדם
0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ואשתו ולא יתבוששו שלא היו  ודעין דרך צניעות ולהבחין בין טוב לרע  ואעפ שנתנה
0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לודעת לקראת שמות לא נתן בו יצר הרע עד שאכלו מן העץ ונכנס בו יצר הרע ויד
0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	בין טוב לרע  אמ ר אליעזר הקנאה והתאוה והכבוד מוציאין את האדם מן העולם
0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אמרו מלאכי השרת לפני הבה רשע מה אדם ותדעהו  אמ להם מה שאתם כלכם מקלסין
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אותי בעליונים  הוא מיחד אותי בתחתונים  ולא עוד אלא יכולין אתם לעמוד ולקרוא
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שם לכל הברות  עמדו ולא יוכלו לקרוא שמותן  מיד עמד וקרא אותן לכל הבריות 
1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שנא ויקרא האדם שמות  וכיון שראו מלאכי השרת כן שבו לאחוריהם  אמרו מלאכי
1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	השרת אם אין אנו באים בעצה כל הראשון זה שיחטא לפני בוראו אין אנו יכולין לפני
0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בוראו והיה סמאל שר גדול בשמים והחיות מארבע כנפים ושרפים מושש שש בגפים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	וסמאל משנים עשר בנפים  מה עשה לקח כת שלו וירד וראה כל הבריות שברא הבה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בעולמו ולא מצא בהם חכם כנחש להרע שנא והנחש היה עבום מכל חית השדה  והיה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	סמאל כמן גמל ועלה ורכב עליו והיתה התורה צועקת ואומרת מה סמאל עכשו נברא
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	העולם ועת למרוד במרום  כעת במרום תמריא  רבון העולמים תשחק לסום לרובבו 
0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	של למה הדבר דומה לאדם שיש לו רוח כל מעשים שהוא עושה וכל דברים שהוא
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	מדבר מדעתו הוא מדבר  והלא אינו עושה אלא מדעת רוח רעה שיש עליו 
0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	כך הנחש כל המעשים שעשה וכל הדבר שדבר לא דבר אלא מדעתו של סמאל עליוהכתו
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אומ ברעתו ידחה רשע  דן דין נחש בינו לבין עצמו ואמ אם אני הולך ואומ לאדם יודע
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	אני שאינו שומע לי שהאיש לעולם קשה להוציא מדעתו  אלא הריני הולך לאשה שדעתה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	קלה עליה שאני יודע שהיא שומעת לי שהנשים נשמעות לכל שנא פחיות ובל ידעה מה  והלך
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	הנחש לאשה ואמר לה אמת שאף אתם מצווים על פימת האילן הזה  אמרה לו הן  ויאמר
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	הנחש אל האשה לא מות תמותון  וכיון ששמע הנחש דבריה של חוה ימצא לו פתח להרוס
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	בה  אמ לה אין בווי זה אלא עק רעה  כי יודע אלהים כי בשעה שאתם אוכלים ממנו תהיו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	כאלהים  מה הוא בורא עולמות ומחריב עולמות  אף אתם יכולין לבראת עולמות ולהחרי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	עולמות  מה הוא ממית ומחיה אף אתם יכולים להמית ולהחיות  שנא כי יודע אלהים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	כי ביום אכלכם ממנו ונפקחו עיניכם והייתם םאלהים יודעי טוב ורע  והלך הנחש
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ושגע באילן התחיל האילן צווח ואמ רשע אל תגע בי שנא אל תבואני רגל גאוה ויד רשעם
0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אל תנידנ  הלך הנחש ואמר לאשה הרי נגעתי ולא מיתתני  אף את תגעיבו ולא תמותי 
1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	והלכה האל האשה ונגעה באילן וראתה מלאך המות בא כנגדה ואמרה אוי לי עכשו אני
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	מתה והבה נעשה אשה אחרת ונותנה לאדם אלא הריני גומרת לו שיאכל עמי ואם
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	נמות נמות שנינו ואם נחיה נסיק שנינו  לקחה מפירות האילן ראה את עצמו ערום
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ונתקחו עיניו וקהו שיניו  אמ לה הלהו זה שהאכלת אי שנתבשקחו עיי וקהו שיני  כשם
0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שקריו שיני עלי כן יקריו שיני כל הדות  ותבקחנה עיני שניהם וידעו כי עירומים
1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הם ויתפרו עלה תאנה ויעשו להם חגורות  הוא חעץ שנתקלקלו בה אבל שאר העצם
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מנעום מיליטול עליהן לכסותו  משל למה הדבר דומה לבן מלך ששכב עם
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	אאת מפלגשי אביו כששמע המלך טורדו מפלטרין שלו ויצא ולא מצא אדם
0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שה כניסוהו לביתו אלא זו שקלקלה עמו  צך אדם הראשון כשעבר על צוויו לא מצא אילן
0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	לימול ממנו העלון של לבסות ערותו אלא אלן שקלקלובו  ומפני מה לא נתפרסום הלן
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	שאין הבה הפץ להומת מריה שלא  כלימוהו ויאמרו מהו שלקה העולם על ידו י
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	וישמעו אתקוליש אלהים מתהלך בנן לרוח היום  ישב ברין אמת לשפוט צרק בדין 
2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אמר לו הבה לאדם מפני מה ברחת מלפני אמ את קולך שמעתי בנן ורעדו עצמורתי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ואירא כי ערום אנכי  מפועלי ומצמיי וממעשי  ומה היה לבושו של אדם הראשון עור
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	של פורן וענן כבוד מכסה עליו  וכון שאכל מפורות האילן ופשט עור של צפורן 
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מעליו ונסתלק ענן כבוד מעליו וראה עצריו ערום שנא ויאמר מי הגיד לך כי עירום אתה
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	המן העץ אשר צויתיך לדלתי אכול ממנו אכלת  אמ אדם לפני הבה רשע בשהייתי לבדי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לא חטאתי לך  אלא האשה שהבאת מצלי היא הדוחה אותי מדרכך שנא האשה אשר
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	נתת עמדי היא נתנה לימן העץ ואוכל  קרא הבה לאשה ואמ לה לא דייך שחטאת את
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	עבמך אלא שה חטיאתה את אדם  אמ לפניו רשע הנחש הסיח דעתי לחטא לפניך 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	והביא שלשתן ונתן עליהן גזר דין מתשע קללות ומות והפיל את מאל ואת כת שלו
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ממקום קרושתן מן השמים וקצק רגליו שלנחש וכקד עליו להיות מפשינו עודו ומצטער
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	פעם אחת לשבע שנים בעצבון גדול ואררו שיהיה סוחף במעיו על הארץ ומזוםו
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	מת הפך במעיו לעכר  ונתן שנאה בינו לבין האשה שירייו רוצצים את את כאשו ואחר
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	כל אלה מות מות  ונתן לאשה תשע קללות ענוידם נדתה  וענוי דם כתולים  וענו 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	הריון בטן  ועוי לדה  וענוי גדול בנים  ומכסה את ראשה כאבל נאינה מתגחת
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	אותה כי אם בזנות ורצע את אזנה כעבד עולם  וכשפחה שהיה משרכת את בעלה 
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	ואינה נאמנת בעדותה  ואחר בל אלה מות  ולאדם אמר כי שמעת לקול אשתך
0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	ארודה האדמה בעבורך  אם ארם חטא ארץ מה חטאת שנאררה  אלא על ידי שלא חגידה
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	המעשה לכך נאררה  המשל לבן היוצא לתרבות רעה הבריות מקללות שדים שיינק
0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מהם  בזעת אכך תאכל לחם עד שובך אל האדמה כי ממנה לוקחת לוקחת כי עפה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	אתה ואל עפר תשוב  ויגרש את האבם גורש ויצא אדם וישב לו חוץ לגן עדן בהר המוריה
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לפי ששערי גן עדן סמוך להר המוריה משם לקחו ומשם החזירו למקום שלוקח שנא
2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	לעבוד את האדמה אשר לוקח משם  ר יהודה אומ הבה שמר את השבת הראשון בעליוני
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ואדם שמר את השבת הראשון בתמתונים והיה יום שבת משמרו מכל רע ומנחמו
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	מכל סרעפי לבו  בין השמשות של שבת היה אדם מהרהר בלבו ואומר שמא הנחיש
