line_text	mishnah	bavli	tosefta	minor_tractate	midrash_tannaitic	midrash_amoraic	yerushalmi
וכיצד עשוי ראשו דומה לעגל וקרן אחת יש לו במצחו והוא	0	0	0	0	0	2	0
שולט מאז בתמוד עד ט באב  והפרחון פי בערך קטב פי נגוף	0	0	0	0	0	2	0
ומשחית ומות  ללילו הם שאין להם	0	0	0	0	0	2	0
חלק לעולם הבא האו אין תחיית	2	0	0	0	0	0	0
המתים מן התורה  ואין תורה מן השמים והמינים והאפיקורוסי	0	0	0	0	0	0	5
והלוחש על המכה  ר עקיבא או אף הקורא נספרים החיצונים	0	0	0	0	0	0	4
אבא שאול או אף ההוגה את השם באותיותיו והרוקק על	0	0	0	0	0	0	3
המכה שכן דרך בני ארדם המלחשים רוקקין תחלה קודם הלחש	0	0	0	0	0	0	3
אסור להזכיר פסוק של תורה ושם שמים שנר כמזכיר השם על	0	2	0	0	0	0	0
הרקיקה אבל אם לחש והזכיר שם שמים קודם הרקיקה מותר	0	0	0	0	1	0	0
ויש שלוחשין בלחש ואחר כך רוקק מותר  רבא רמי	0	0	0	0	1	0	0
אני אמית ואחיה וכתי מחצתי ואני ארפא אמ המקו	0	5	0	0	0	0	0
מה שאני ממית אני מחיה יכול שתהא מיתה באחד וחיים	0	9	0	0	0	0	0
באחד תל מחצתי ואני ארפא  מה ביוחד ורפואה באחד אה	0	13	0	0	0	0	0
מיתה וחיים באחר מכאן תשובה לאו אין תחיית המתים מן	0	12	0	0	0	0	0
התורה  האומר איו תורה מן השמים אין לו חלק לעולם	0	7	0	0	0	0	0
הבא  תר כי דבר ײ בזה זה האו אין תורה מן	0	0	0	0	3	0	0
השמים ואת מצותו הפר זה המפיר ברית בבשר הכרת תברת	0	9	0	0	0	0	0
בעולם הזה ולשלם הבא  ר אליעזר המודעי או זה המחלל את	0	8	0	0	0	0	0
הקדשים והמבזה את המוטדות והמפר בר יתו של אברהם	0	10	0	0	0	0	0
קביין אה וגוה עים בתורה  אלר שיש בידן נורה ומעשים	0	0	0	0	0	0	0
ין לי חלז לעולם הבא	0	0	0	0	0	0	0
אורות	0	0	0	0	0	0	0
שפרשו מדרנ כחל  והאתיהרוסין א לו ומירי ס תלמידי	0	0	0	0	0	1	0
וכם דא המפה תלה אב ו בפתי תלמיר חכם  והמגלה	0	1	0	0	0	0	0
פכים רנרה זה  היורל תין  ה מפלן מגחר  שינ אסר ההוה	0	0	0	0	0	1	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
אלישע ולא אמ ארונו  והלוחש על המכה לפי שאין מזכירין	0	2	0	0	0	0	0
שם שמים אפי פסוק דלית בה שם לא לחולי ולא לרפואה	0	4	0	0	0	0	0
ההוגה השם באותיות בחוצה לאריץ אין לו חלק לעולם הבא	0	4	0	0	0	0	0
אין קורין בספרים החיצונים אילו ספרי המינים  אוי מי יחי	0	0	2	0	0	0	0
משומו ﭏ אמ ריש לקיש אוי למי שמחיה עצמיו בשם פי שע	0	2	0	0	0	0	0
רי המפר את המועדות	0	0	0	0	0	2	0
חולו של מועד שנ בריתי הפר שביזה חולו של מועד  כך פרשי	0	2	0	0	0	0	0
נחלק  הקורא בבית המשתאות בלא זמנו לשון שחוק	0	3	0	0	0	0	0
שמיסב על יצו אעפ שכולו נקרא שיר פושע	0	3	0	0	0	0	0
הוא אבל בזמנו ועל המשתה כגון אם טוב ונוטל כוסו בידו ואומר	0	3	0	0	0	0	0
עלאו אגדה ופסוקים מעניינו של יום מביא גאולה לעולם	0	1	0	0	0	0	0
הקורא פסזק אחד משיר השירים כמין זמר שלא לשם	0	0	0	3	0	0	0
שמים אין לו חלק מפני שהתורה חזגרת שק	0	0	0	5	0	0	0
ועומדת לפני המקום ואומרת רבונו של עולם עש אוני בניך ככנור	0	0	0	6	0	0	0
שמנגנין בו גוים  אמ לה המקום בתי בשעה שהם אוכלים ושותי	0	0	0	7	0	0	0
נמה הם עוסקין אמרה לה לפניו אם בעל מקרא קורא בתורה	0	0	0	3	0	0	0
ובנבי אים ובכתובים ואם בעלי משנה יעסקו במשנה בהלכות	0	4	0	0	0	0	0
ובהגדות  ואם בעלי תלמוד יעסקו בפסח בהלכות פסח בעצרת	0	10	0	0	0	0	0
בעניין עצרת בחג בהלכות חג  העיד ר שמעו בן אלעזר כל	0	10	0	0	0	0	0
הקורא פסוק אחד בזמנו מביא גאולה לעולם  שנ ודבר בעתו	0	7	0	0	0	0	0
מה טוב  תחייך חמרים מניין	0	0	0	3	0	0	0
שנ ואתם הדבקים	0	0	0	2	0	0	0
בײ ילהיכם חיים כלכם היום  מה היום אתם קיימים אף לעולם	0	3	0	0	0	0	0
הבא זה מן המקרא ומן הנביאים מנין דכתי יחיו מתיך  מן	0	4	0	0	0	0	0
הכתובים מניין דכ וחכך כיין הטוב דובב שפתי ישינים שפתו	0	6	0	0	0	0	0
שפתותיו דובבות בקבר  אר יוחנ מניין שהמקום	0	3	0	0	0	0	0
מחיה המתים שנ ויאמר ײ אל משה הנך שוכב עם	0	4	0	0	0	0	0
אבותיך וקםו העם הוה פי יותה מת אתה קם לעתיד	0	7	0	0	0	0	0
שאלה קלופטרא המלכה את ר מאיר  אל ידענא דשכבי	0	7	0	0	0	0	0
חיי דכתי ויציצו מעיר כעשב השדה  אלא כשהן	0	5	0	0	0	0	0
עומדין ערומים עומדים או לבושים עומדים  אל קו מחטה	0	6	0	0	0	0	0
חטה שנקברת ערו מה יויצאים בכמה לטשים  צדיקים שנקברו	0	8	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
בלבושיהם על אחת כמה וכמה  אל קיסר לרג אמריתו דשנ	0	5	0	0	0	0	0
דשכבי חיי הא הוו עפרא ועפרא מי קא חיי אמרה ליה ברתיה	0	7	0	0	0	0	0
שבקיה דאנא מהדרנא לך  אמרה שני יוצרים יש בעירנו אח	0	10	0	0	0	0	0
אצר מן המים ואחד אצר מן הטיט איזה מהן משובח אל	0	16	0	0	0	0	0
זה האצר מן המים אל המקום מן המים הוא יצר מן הטיט	0	12	0	0	0	0	0
לא כל שכן  תנא דבי ר ישמעא קל וחומר מכלי זכוכית	0	8	0	0	0	0	0
ומה כלי וכוכית שעמלו ברוח וברוח של בשר ודם נשברו יש	0	5	0	0	0	0	0
להם תקנה בשר ודם שברוחו של מקום על אחת כמה וכמה	0	8	0	0	0	0	0
ואר יהושוע אשרי אשבי ביתיך עוד יהללוך סלה הללוך	0	8	0	0	0	0	0
לא נאמר אלא יהללוך מכאן לתחיית המתים מן התורה	0	12	0	0	0	0	0
ענתידין  צדיקים שיחיו את המתים שנ כה אמר ײ כייצ	0	12	0	0	0	0	0
ישבו צדיקים וזקנות ברחוכות ירושלים	0	6	0	0	0	0	0
ושמוא אמ אין בין העולם הזה לעולם הבא ולימות המשיח	0	6	0	0	0	0	0
אלא שעבוד מלכיות בלבד שנ אבי אמית ואחיה אמ המקום	0	8	0	0	0	0	0
כשם שאני ממית אני מחיה  וכשם שמחצתי ארפא	0	10	0	0	0	0	0
הנא דבי אליהו צדיקים שעתיד הקבה להחיותם אינן	0	5	0	0	0	0	0
חוזרין לעפרן שנ והיה הנשאר בירושלים קדוש יאמר	0	7	0	0	0	0	0
לו כל הכתוב לחיים בירושלים  מה קדוש לעולם קיים אף הם	0	15	0	0	0	0	0
לעולם קיימים  ואם תאמר אותן אלף שנים שעתיד המקום	0	13	0	0	0	0	0
לחדש עולמו שנ ונשגב שמו לבדו  וצדיקים עושה להם	0	10	0	0	0	0	0
המקום כנשרים וטסים על פני המים בלב ימים שנ ולא נירא	0	0	0	0	0	2	0
בהמיר ארץ במוט הרים בלב ימים ושמא תאמר יש להם צער	0	8	0	0	0	0	0
תל וקויי ײ יחליפו כח יעלו אבר ענשרים ירוינו ולא ייגעו ﭏכו	0	9	0	0	0	0	0
ולא יעסו  אמ ר חנינ מעולם לא יצא מדה טובה מפי	0	7	0	0	0	0	0
המקום וחזר בו לרעה חוץ מדבר אחד שנ ויאמר	0	5	0	0	0	0	0
ײ אלי עבור נתוך העיר בתוך ירושלים והתוית תיו על מצחי	0	12	0	0	0	0	0
האנשים הנאנחים והנאנקים וגו  אל המקום לגבריﭏ לך ורשום	0	12	0	0	0	0	0
על מצחת של צדיקים תיו של דיו שלא ישלטו בהם מלאכי	0	19	0	0	0	0	0
חבלה שיני רוצה לשלוח בעיר  אמרה מדת הדין לפני המקו	0	15	0	0	0	0	0
רבונו של עולם מה נשתנו אילו מאילו  אל הללו צדיקים גמורים	0	13	0	0	0	0	0
והללו היה בידם למחות  אל גלוי וידוע לפני שאם מיחו נידם	0	8	0	0	0	0	0
לא יקבלו מידם  אמ רבונו של עולם אם לכביך גלוי להם מי	0	7	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
גלמי והינו רכת עף ושים באם אחר זקו ובחור ובתולה	0	7	0	0	0	0	0
אמ רב תיו תחיה תיו תמות  ושמואל אמ תמה זכות אבו	0	10	0	0	0	0	0
וריש לקי אמ תי סוף ותיו סוף חותמו של מקום שהוא	0	11	0	0	0	0	0
אמת  אל שמואל אילו בני אדם שקיימו כל התורה כולה מא עד	0	12	0	0	0	0	0
ת כת למען תיצדק בדובריך תזכה בשופטיך  כשאתה או	0	5	0	0	0	0	0
לרשעים למען לא עשיתם תשובה אם תקבליני כל הפשעים	0	0	0	0	0	6	0
משלימים כי הם מסתכלים ני כי הנה אני עד ומעיד שיותה	0	0	0	0	0	8	0
מקבל שובים  וכן הוא או הן תוד לאומים נתתיו לא לי בלבד	0	0	0	0	0	8	0
אלא לכל ישר שישובו בתשובה  תניא ר ישמעﭏ או	0	0	0	0	0	0	1
מאום שחרב בית המקדש דין שנגזור על עצמי	0	2	0	0	0	0	0
שלא לאכל בשר ושלא לשתות יין אלא אין גוזרין גזירה על הצבו	0	9	0	0	0	0	0
אלא אכ אוב הצבור יכולין לעמוד בה  ומיום שפשטה מלכות	0	15	0	0	0	0	0
הרשעה שמד עלינו וגזזרין עלינו גזירות קשות ומבטלין ממנו	0	14	0	0	0	0	0
תורה ומצות ואין מניחין אותנו לשבוע הבן ולמצות דין הוא	0	10	0	0	0	0	0
שנגזר על עצמינו שלא לישא אשה ושלא להוליד בנים	0	10	0	0	0	0	0
שררעו של אברהם כלה מאליו אלא הנח להם לישר שיהו שוגגי	0	12	0	0	0	0	0
ואל יהו מזידין אר שמואל בר נחמני אין פורע נות	0	8	0	0	0	0	0
בא לעולם אלא בזמן שהרשעים בעולם ואין	0	4	0	0	0	0	0
מתחלת אלא מן הצדיקים תחילה שנ כי תינא אש ומצאה קו	0	6	0	0	0	0	0
קוצים אימתי האש אצאת בדמן שהרשעים מצויין  ואינה	0	6	0	0	0	0	0
מתחלת אלא מן הצדיקים תחלה שנ ואכלה גדיש לא נאמר אלא	0	11	0	0	0	0	0
ונאכל שנאכלה כבר  וכת ואתם אל תצאו איש מפתח כיון	0	12	0	0	0	0	0
שנתנה רשות למשחית לחבל אינו מבחין בין צדיק לרשע ולא	0	10	0	0	0	0	0
עוד אלא שמתחיל מן הצדיקים תחלה שנ והכרתי ממך צדיק	0	8	0	0	0	0	0
ורשע  מאי דכתי חדשיכם ומעדיכם שנאה נפשי היו	0	7	0	0	0	0	0
עלי לטורח  אר אלעז לא דיין לישר שחוטאים לפני	0	7	0	0	0	0	0
אלא שמטריחים אותי לידע איזה גוירה אביא עליהס	0	14	0	0	0	0	0
אר יצחק אין לך כל רגל ורגל שלא בא לטבריא או הגמון אוק	0	16	0	0	0	0	0
קטמון או בעלי זמורה  אר יצחק אין לך כל עומי נוד	0	12	0	0	0	0	0
יפורענות שבא לישר שאין אחד מכד נהכרע לטר של	0	5	0	0	0	0	0
עגל הראשון שבעשה במדבר  לקמ אצע בענין מעשה הע נל אל	0	2	0	0	0	0	0
עלה דמיכה הקבה מעלים עין מן הרשעים שלא להביש ברשעים	0	1	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
לשלם להם כדרכם אלא עושה כאינו רואה במעשיו וכן נר עלה	0	1	0	0	0	0	0
דמיכה שאמ המקום הניחו לו שפתו מצויה לעוברי דרכים	0	4	0	0	0	0	0
תר את משפטי תשמרו דברים שאלמלא לא נכתבו דין הוא	0	4	0	0	0	0	0
שיכתבו  ואילו הן עז וגילוי עריות ושפיכות דמים וגזל וחלול	0	6	0	0	0	0	0
השם  את חוקותי תשמרו דברים שהשטן עומד עליהם ו	0	10	0	0	0	0	0
ואומות העולם משיבין עליהם אילו הן אכילת חזיר ו	0	7	0	0	0	0	0
ולבישת שעטנז  וחליצת יבמה  וטהרת מצורע  ושעיר המשת	0	10	0	0	0	0	0
המשתלח  ושמא תאמר מעשה תהו הם תל אני חקקתים ואין ל	0	12	0	0	0	0	0
לך להרהר בהם  פי חוק משמע דבר שאינו אלא מצות המלך היא	0	12	0	0	0	0	0
כגון וישימה לחק  וכן וישם אותה יוסף לחק  השטן יצר הרע מ	0	7	0	0	0	0	0
משיב על תשובה להטעות ישר ולומר שהתורה אינה אמת כי מה	0	1	0	0	0	0	0
תועלת בכל אלה לכך נכתב בהן חוק אני גזרתי עליהם תל אני ײ	0	0	1	0	0	0	0
חקקתים גזרתים  אר שמעו בן לקיש מאי דכתי וימנע	0	0	1	0	0	0	0
מרשעים אורם וזרוע רמה תשבר מפני מה עין של רנ	0	5	0	0	0	0	0
רשעים תלויה כיון שנעשה אדם רש מלמטה נעשה כמ כן מ	0	11	0	0	0	0	0
מלמעלה  רשי פי מזכיות  ולו  ולא נכתבה כלל  ר יוחנ אמ משו	0	10	0	0	0	0	0
כבודו של דוד  ור אלעז אמ משום כבודו נחמיה בן חכליה	0	10	0	0	0	0	0
עין שברשעים תלויה שאינה כתובה בשיטת אותיות התיבה	0	5	0	0	0	0	0
אלא היא תלויה מלמעלה ונר כמ שכתו מרשים פי שנעשה	0	4	0	0	0	0	0
אדם רש מלמטה שיש לו שונאים ד ואין רוח הבריות נוחה	0	3	0	0	0	0	0
הימנו  נעשה רש מלמעלה כלומ בידוע ששונאים אותו מלמע	0	3	0	0	0	0	0
להכי כתי מרשים שני מיני רשות  וכן דוד המלך היה רש שנ	0	2	0	0	0	0	0
עני וגנ וגוע אני  והיו לו שונאים הרבה  וכן נחמיה בן חכליה	0	1	0	0	0	0	0
היו לו שונאים הרבה על שם שהיה בונה את הבית מאומות	0	0	0	0	0	0	0
העולם שבקשו להרגו כדכ אחת ידו מחזיק בשלח  דא לכך לא כת	0	0	0	0	0	0	0
עין לומר דברשעים עסיק ולא בצדיקים  ונחמיה היה עני לפי ש	0	0	0	0	0	0	2
שרצה להיות מושל ועזרא הקדימו כך פי רבי יהודה בר נתן	0	1	0	0	0	0	0
כך נמצא באגדת מדרש תהלים  בזמן שישר עושין תשוב	0	0	0	0	0	0	1
מרוב אהבה המקום יורד מן השמים מאות ות	0	1	0	0	0	0	0
ותשעים ויושב בשמים התחתון לקבלם בתשובה  ובשעת	0	0	0	0	0	0	0
כעסו שאינם עושים רצונו עולה למעלה מג מאות ותשעים	0	1	0	0	0	0	0
וכולם צועקים ובוכים ומורידין דמעות ואין נשמע קולם מפני ע	0	0	0	1	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
עונותיהם של ישר שנ ושב ײ שבותך ורחמך מלמד ששב	0	0	0	1	0	0	0
ממרומים לבעלי תשובה  ורחמך שהוא מושך חסד והם	0	0	0	1	0	0	0
שבים ומלאכי השרת מסייעין אותם ומרחמים עליהם	0	0	0	0	2	0	0
דרש רבא מאי דכתי כי אין חרצובות למותם ובריא אולם	0	4	0	0	0	0	0
אמ המקום לא דיין לרשעים שאינם חרידים מיום	0	7	0	0	0	0	0
המיתה אלא שלבם בריא כאולם  והיינו דאמ רבא זה דרכם כסל	0	15	0	0	0	0	0
למו  אמ המקום יודעים הרשעים שדרכם כסל למיתה ויש	0	12	0	0	0	0	0
להם חלב על כסלם  ואת שכחה היא מהם תל ואחריתם בפיה	0	14	0	0	0	0	0
יריצו סלה  פי ודאי הם יודעים שימותו כשעלה	0	8	0	0	0	0	0
משה למרום מצא המקום שהיה כותב ארך	0	5	0	0	0	0	0
אפים ורב חסד  אמ לפניו רבו של עולם ארך אפים לצדיקים	0	6	0	0	0	0	0
אמ לו אף לרשעים  אמ משה רשעים יאבדו מן העוולם אל	0	8	0	0	0	0	0
השתא חזי דמתבעי לך כשחטאו ישר אל משה והלא כךך	0	10	0	0	0	0	0
אמרת לו שיותה ארך אפים אף לרשעים לכך כתי ועתה	0	5	0	0	0	0	0
יגדל נא כחך כאשר דברת  וימהר משה וישתחו מה ראה	0	6	0	0	0	0	0
אר חנינא ארך אפים ראה  ורבנ אומרי אמת ראה ומסתברא	0	7	0	0	0	0	0
ויעבור ײ על פניו  תנא דבי ר ישמעﭏ מעביר ראשו	0	7	0	0	0	0	0
ראשון וכן המידה  ועון שלו נמחק  כך פי הע	0	4	0	0	0	0	0
הערוך  אדם ישר ותם בדרכיו אם נכשל בעון ועדיין לא בא	0	4	0	0	0	0	0
